fahrt_id,fzg_id,linie,tst_iso,gap_sec
2435103,305,3,2025-08-03T15:09:51.430305+0000,31
2442102,256,2,2025-08-03T01:14:45.441680+0000,37
2442102,256,2,2025-08-03T02:08:22.728479+0000,42
2449101,260,2,2025-08-01T12:51:43.181727+0000,31
2450102,307,3,2025-08-02T01:38:34.214397+0000,69
2457101,260,2,2025-08-01T14:34:02.941993+0000,34
2457101,260,2,2025-08-01T14:36:56.031092+0000,50
2457101,260,2,2025-08-01T14:38:07.986643+0000,50
2465101,260,2,2025-08-01T15:09:07.284615+0000,33
2465101,260,2,2025-08-01T15:11:20.314563+0000,38
2473101,260,2,2025-08-01T16:14:24.816077+0000,47
2473101,260,2,2025-08-01T16:34:25.975311+0000,33
2473101,260,2,2025-08-01T16:54:47.205927+0000,96
2473101,260,2,2025-08-01T17:02:16.284296+0000,67
2481101,260,2,2025-08-01T17:04:19.294249+0000,556
2484128,304,2,2025-07-28T22:40:52.521654+0000,31
2484130,264,2,2025-07-30T22:37:54.956858+0000,38
2497101,260,2,2025-08-01T19:23:21.389128+0000,36
2505101,260,2,2025-08-01T21:17:22.986783+0000,254
2508130,275,2,2025-07-30T03:58:10.603265+0000,853
2509131,288,2,2025-07-31T04:05:13.632312+0000,32
2513101,260,2,2025-08-01T21:46:59.130764+0000,38
2516128,280,2,2025-07-28T05:52:16.684037+0000,32
2525131,288,2,2025-07-31T06:12:45.548750+0000,32
2537101,309,2,2025-08-01T01:58:13.938595+0000,92
2545101,309,2,2025-08-01T02:42:02.169817+0000,31
2545101,309,2,2025-08-01T02:42:34.189229+0000,32
2553101,309,2,2025-08-01T05:01:41.040036+0000,479
2556130,280,2,2025-07-30T10:57:31.584132+0000,42
2557131,288,2,2025-07-31T10:31:17.552083+0000,31
2557131,288,2,2025-07-31T10:34:20.892752+0000,55
2562102,307,3,2025-08-02T14:01:55.520362+0000,52
2564128,280,2,2025-07-28T11:38:43.218536+0000,48
2564128,280,2,2025-07-28T11:45:34.273974+0000,39
2569101,309,2,2025-08-01T05:59:54.546205+0000,3431
2569101,309,2,2025-08-01T07:16:35.086866+0000,655
2573131,288,2,2025-07-31T12:57:35.727696+0000,32
2577101,309,2,2025-08-01T05:05:03.078158+0000,31
2577101,309,2,2025-08-01T05:07:57.077663+0000,36
2577101,309,2,2025-08-01T05:11:04.114670+0000,80
2577101,309,2,2025-08-01T05:13:30.150832+0000,134
2577101,309,2,2025-08-01T05:16:19.743265+0000,92
2577101,309,2,2025-08-01T05:18:23.092842+0000,43
2577101,309,2,2025-08-01T05:19:50.209582+0000,44
2577101,309,2,2025-08-01T05:24:29.264616+0000,82
2577101,309,2,2025-08-01T05:26:21.266148+0000,99
2577101,309,2,2025-08-01T05:27:32.331727+0000,38
2577101,309,2,2025-08-01T05:29:18.286704+0000,58
2577101,309,2,2025-08-01T05:31:26.298984+0000,93
2577101,309,2,2025-08-01T05:36:26.341828+0000,189
2577101,309,2,2025-08-01T05:38:38.382065+0000,102
2577101,309,2,2025-08-01T05:44:07.406944+0000,118
2577101,309,2,2025-08-01T05:46:20.072368+0000,77
2577101,309,2,2025-08-01T05:48:16.454788+0000,54
2577101,309,2,2025-08-01T05:49:52.467679+0000,96
2577101,309,2,2025-08-01T05:52:17.505444+0000,76
2577101,309,2,2025-08-01T05:54:37.492088+0000,52
2577101,309,2,2025-08-01T05:56:49.518633+0000,132
2577101,309,2,2025-08-01T05:58:46.527005+0000,65
2577101,309,2,2025-08-01T07:05:42.999407+0000,3990
2577101,309,2,2025-08-01T07:18:31.101535+0000,133
2577101,309,2,2025-08-01T07:53:03.495742+0000,37
2580129,264,2,2025-07-29T13:53:28.982975+0000,47
2581131,288,2,2025-07-31T14:47:38.605848+0000,31
2585101,309,2,2025-08-01T08:13:38.659110+0000,3360
2585101,309,2,2025-08-01T08:32:24.798644+0000,67
2585101,309,2,2025-08-01T09:31:43.356500+0000,1063
2593101,309,2,2025-08-01T09:16:13.202425+0000,55
2593101,309,2,2025-08-01T09:32:55.383466+0000,86
2601101,309,2,2025-08-01T11:47:25.561122+0000,1165
2609101,309,2,2025-08-01T11:49:36.571041+0000,136
2609101,309,2,2025-08-01T12:24:01.857456+0000,31
2620129,264,2,2025-07-29T20:28:18.930628+0000,39
2625101,309,2,2025-08-01T14:09:00.747450+0000,32
2626102,274,3,2025-08-02T05:30:31.429256+0000,32
2627103,274,3,2025-08-03T14:03:04.757938+0000,61
2629131,306,3,2025-07-31T01:51:16.857343+0000,32
2633101,309,2,2025-08-01T16:17:08.911302+0000,1161
2641101,309,2,2025-08-01T16:14:11.830204+0000,40
2641101,309,2,2025-08-01T16:17:35.850732+0000,42
2641101,309,2,2025-08-01T17:02:00.279738+0000,51
2677131,306,3,2025-07-31T06:27:00.640381+0000,69
2692130,151,3,2025-07-30T07:42:55.299554+0000,40
2692130,151,3,2025-07-30T07:49:03.319030+0000,33
2692130,151,3,2025-07-30T07:59:05.355090+0000,45
2701131,306,3,2025-07-31T09:12:29.872634+0000,31
2708130,151,3,2025-07-30T09:34:50.985593+0000,33
2708130,151,3,2025-07-30T09:38:48.026973+0000,57
2714102,274,3,2025-08-02T14:01:42.519208+0000,51
2716130,151,3,2025-07-30T10:56:21.581747+0000,31
2716130,151,3,2025-07-30T10:59:02.590695+0000,73
2732130,151,3,2025-07-30T12:03:36.031430+0000,55
2737101,276,3,2025-08-01T08:04:13.567994+0000,31
2737101,276,3,2025-08-01T08:32:17.808061+0000,54
2737101,276,3,2025-08-01T09:16:06.217296+0000,48
2738102,274,3,2025-08-02T17:14:04.319650+0000,56
2738102,274,3,2025-08-02T17:21:06.382075+0000,45
2738102,274,3,2025-08-02T17:25:29.425224+0000,53
2748128,785,3,2025-07-28T14:20:01.399364+0000,31
2753101,276,3,2025-08-01T09:27:01.350878+0000,80
2753101,276,3,2025-08-01T09:35:04.389116+0000,388
2755103,153,3,2025-08-03T14:46:01.159663+0000,31
2761101,276,3,2025-08-01T10:52:49.033354+0000,31
2773131,306,3,2025-07-31T16:24:47.377511+0000,77
2825101,276,3,2025-08-01T17:00:18.233826+0000,42
2825101,276,3,2025-08-01T17:02:01.270522+0000,37
2827127,260,3,2025-07-27T22:32:04.127978+0000,32
2833101,276,3,2025-08-01T17:49:23.658884+0000,72
2841101,276,3,2025-08-01T18:31:25.958123+0000,32
2844130,151,3,2025-07-31T00:28:59.503193+0000,46
2852130,151,3,2025-07-31T01:18:12.749022+0000,58
2858102,276,3,2025-08-02T14:01:55.520241+0000,51
2861131,784,3,2025-07-31T04:27:29.805068+0000,663
2876128,1897,3,2025-07-28T05:51:10.691639+0000,33
2883103,257,3,2025-08-03T03:29:15.174553+0000,31
2890102,276,3,2025-08-02T17:21:24.388610+0000,51
2890102,276,3,2025-08-02T17:25:43.419278+0000,57
2924130,773,3,2025-07-30T10:50:09.542809+0000,127
2930102,276,3,2025-08-02T21:33:19.320278+0000,32
2938102,276,3,2025-08-02T22:31:02.663429+0000,31
2945101,820,3,2025-08-01T08:14:15.712259+0000,50
2972130,773,3,2025-07-30T15:31:51.442208+0000,37
2987103,257,3,2025-08-03T15:29:40.572898+0000,31
2996130,773,3,2025-07-30T18:32:26.600908+0000,61
3017101,820,3,2025-08-01T16:04:32.734202+0000,31
3020128,1897,3,2025-07-28T21:02:00.005168+0000,32
3043103,307,3,2025-08-03T03:01:55.988805+0000,32
3044130,297,3,2025-07-30T03:39:26.426054+0000,32
3069131,276,3,2025-07-31T05:52:19.409940+0000,32
3084130,297,3,2025-07-30T07:42:23.989011+0000,60
3084130,297,3,2025-07-30T07:48:23.792418+0000,31
3084130,297,3,2025-07-30T07:49:04.309208+0000,34
3084130,297,3,2025-07-30T07:59:05.355645+0000,36
3100130,297,3,2025-07-30T09:38:50.031640+0000,56
3100130,297,3,2025-07-30T09:43:49.058628+0000,32
3108130,297,3,2025-07-30T10:05:43.270111+0000,33
3140130,297,3,2025-07-30T13:51:34.775462+0000,31
3147103,307,3,2025-08-03T14:46:01.160895+0000,33
3149131,276,3,2025-07-31T14:01:12.293737+0000,32
3179103,307,3,2025-08-03T18:35:18.221553+0000,32
3179103,307,3,2025-08-03T18:41:58.269002+0000,248
3236129,297,3,2025-07-29T03:26:14.970232+0000,60
3250102,153,3,2025-08-02T06:15:55.620025+0000,193
3260129,297,3,2025-07-29T06:00:45.223769+0000,31
3260129,297,3,2025-07-29T06:16:56.368836+0000,59
3260129,297,3,2025-07-29T06:22:16.420000+0000,41
3268129,297,3,2025-07-29T06:34:16.582739+0000,57
3268129,297,3,2025-07-29T06:38:25.626579+0000,50
3268129,297,3,2025-07-29T06:57:02.654329+0000,32
3269131,263,3,2025-07-31T07:22:28.005357+0000,32
3281101,816,3,2025-08-02T00:26:48.862258+0000,35
3284129,297,3,2025-07-29T09:00:08.605497+0000,33
3290102,153,3,2025-08-02T10:10:03.547881+0000,32
3291103,151,3,2025-08-03T14:39:56.090011+0000,36
3291103,151,3,2025-08-03T14:46:04.154286+0000,36
3292130,273,3,2025-07-30T09:49:27.121306+0000,34
3300130,273,3,2025-07-30T10:11:19.312617+0000,764
3305101,274,3,2025-08-01T03:56:49.522107+0000,32
3308130,273,3,2025-07-30T10:57:49.590593+0000,53
3309131,263,3,2025-07-31T11:20:49.928762+0000,31
3324129,297,3,2025-07-29T12:33:41.395613+0000,32
3329101,274,3,2025-08-01T05:56:00.521199+0000,33
3330102,153,3,2025-08-02T14:01:53.504296+0000,52
3340129,297,3,2025-07-29T14:21:55.267996+0000,32
3345101,274,3,2025-08-01T07:56:48.511918+0000,61
3345101,274,3,2025-08-01T08:06:46.601019+0000,32
3347103,151,3,2025-08-03T21:03:33.327462+0000,43
3353101,274,3,2025-08-01T08:59:08.034381+0000,31
3354102,153,3,2025-08-02T17:13:03.312985+0000,34
3361101,274,3,2025-08-01T09:16:16.202218+0000,58
3362102,153,3,2025-08-02T17:25:39.420627+0000,65
3363127,274,3,2025-07-27T22:20:49.065486+0000,31
3380128,274,3,2025-07-28T03:30:20.091615+0000,166
3404129,274,3,2025-07-29T06:17:19.373871+0000,63
3404129,274,3,2025-07-29T06:22:41.421509+0000,54
3404129,274,3,2025-07-29T06:38:46.590773+0000,62
3420128,274,3,2025-07-28T07:46:25.496601+0000,31
3420129,274,3,2025-07-29T07:42:01.946856+0000,33
3420130,263,3,2025-07-30T07:43:09.274433+0000,45
3420130,263,3,2025-07-30T07:49:17.316400+0000,47
3420130,263,3,2025-07-30T07:59:18.368443+0000,53
3425101,274,3,2025-08-01T16:01:55.706725+0000,32
3425101,274,3,2025-08-01T16:14:13.826709+0000,37
3428130,263,3,2025-07-30T09:08:11.808594+0000,32
3436129,274,3,2025-07-29T09:51:54.004398+0000,32
3436130,263,3,2025-07-30T09:24:10.898825+0000,31
3444130,263,3,2025-07-30T10:57:23.580910+0000,31
3452128,274,3,2025-07-28T11:29:16.122988+0000,36
3452128,274,3,2025-07-28T11:38:54.205914+0000,50
3460128,274,3,2025-07-28T11:45:46.267954+0000,53
3468128,274,3,2025-07-28T12:42:05.705071+0000,32
3489101,153,3,2025-08-01T08:24:10.726701+0000,45
3489101,153,3,2025-08-01T08:32:01.903578+0000,38
3498102,265,3,2025-08-02T14:01:43.513348+0000,34
3556128,274,3,2025-07-28T22:55:50.588791+0000,31
3564129,274,3,2025-07-29T23:59:05.100933+0000,32
3569101,153,3,2025-08-01T16:02:42.713317+0000,56
3569101,153,3,2025-08-01T16:34:48.984771+0000,61
3569101,153,3,2025-08-01T16:37:45.021013+0000,144
3572129,274,3,2025-07-30T00:34:06.283288+0000,32
3572130,263,3,2025-07-31T00:29:14.504951+0000,59
3577101,153,3,2025-08-01T17:01:14.280632+0000,32
3585101,153,3,2025-08-01T17:49:07.648349+0000,37
3596130,262,3,2025-07-30T01:45:51.641514+0000,31
3613131,297,3,2025-07-31T02:58:07.180764+0000,31
3644128,771,3,2025-07-28T06:20:47.894666+0000,31
3652130,262,3,2025-07-30T07:43:17.275337+0000,44
3659103,1830,13,2025-08-03T04:03:26.388631+0000,31
3659103,1830,13,2025-08-03T04:07:05.399219+0000,37
3659103,1830,13,2025-08-03T04:07:37.402633+0000,32
3659103,1830,13,2025-08-03T04:09:01.416784+0000,35
3659103,1830,13,2025-08-03T04:09:50.410818+0000,48
3660130,262,3,2025-07-30T07:49:23.312614+0000,59
3660130,262,3,2025-07-30T07:59:24.350980+0000,70
3681101,305,3,2025-08-01T03:29:03.376466+0000,32
3684130,262,3,2025-07-30T10:57:03.583878+0000,35
3693131,297,3,2025-07-31T11:14:03.894568+0000,32
3729101,305,3,2025-08-01T08:01:43.543297+0000,56
3729101,305,3,2025-08-01T08:24:16.726184+0000,40
3729101,305,3,2025-08-01T08:30:57.796064+0000,77
3729101,305,3,2025-08-01T08:31:57.847283+0000,42
3801101,305,3,2025-08-01T16:01:57.710833+0000,41
3801101,305,3,2025-08-01T16:02:44.711813+0000,44
3809101,305,3,2025-08-01T16:34:49.978536+0000,59
3817101,305,3,2025-08-01T17:49:09.652279+0000,46
3828128,1905,3,2025-07-28T07:09:14.234592+0000,386
3843103,1831,4,2025-08-03T02:08:52.727586+0000,1718
3905101,257,3,2025-08-01T08:24:24.956700+0000,54
3905101,257,3,2025-08-01T08:32:07.810903+0000,47
3905101,257,3,2025-08-01T08:42:24.715802+0000,34
3913101,257,3,2025-08-01T09:15:59.209041+0000,41
3932129,262,3,2025-07-29T03:49:31.187653+0000,43
3948129,262,3,2025-07-29T04:56:28.718313+0000,32
3963103,1831,9,2025-08-03T14:45:01.152953+0000,35
3964129,262,3,2025-07-29T06:34:03.500566+0000,47
3964129,262,3,2025-07-29T06:38:11.561289+0000,34
3977101,257,3,2025-08-01T16:02:01.714262+0000,43
3977101,257,3,2025-08-01T16:02:51.711550+0000,47
3985101,257,3,2025-08-01T17:01:42.277969+0000,36
4004128,308,3,2025-07-28T11:19:20.039854+0000,45
4012128,308,3,2025-07-28T11:30:03.143019+0000,62
4033101,151,3,2025-08-01T06:50:33.903676+0000,45
4049101,151,3,2025-08-01T08:32:24.796218+0000,57
4049101,151,3,2025-08-01T08:54:49.970914+0000,96
4057101,151,3,2025-08-01T09:15:06.213549+0000,37
4057101,151,3,2025-08-01T09:16:18.210624+0000,49
4060128,308,3,2025-07-28T16:25:33.268887+0000,32
4065101,151,3,2025-08-01T09:51:25.563938+0000,56
4069131,273,3,2025-07-31T17:54:45.952475+0000,31
4090102,864,4,2025-08-02T07:39:55.323032+0000,47
4114102,864,6,2025-08-02T10:12:56.563437+0000,43
4125131,792,3,2025-07-31T02:10:10.939897+0000,579
4129101,151,3,2025-08-01T16:34:16.248631+0000,32
4129101,151,3,2025-08-01T17:02:09.273903+0000,44
4138102,888,6,2025-08-02T13:01:15.943803+0000,1095
4145101,151,3,2025-08-01T18:37:56.014117+0000,31
4148128,307,3,2025-07-28T04:23:01.992737+0000,32
4164129,307,3,2025-07-29T06:34:04.501480+0000,48
4172129,307,3,2025-07-29T06:38:14.562582+0000,40
4180129,307,3,2025-07-29T07:24:23.573502+0000,32
4201101,151,3,2025-08-02T00:56:58.004506+0000,69
4212128,307,3,2025-07-28T11:31:44.137863+0000,45
4220128,307,3,2025-07-28T11:46:02.288880+0000,46
4268130,1880,3,2025-07-30T17:04:00.057198+0000,31
4281101,265,3,2025-08-01T07:54:03.551205+0000,54
4281101,265,3,2025-08-01T08:01:38.589570+0000,48
4289101,265,3,2025-08-01T08:24:04.719404+0000,40
4289101,265,3,2025-08-01T08:31:54.794455+0000,31
4289101,265,3,2025-08-01T08:47:26.922753+0000,57
4289101,265,3,2025-08-01T08:58:55.008009+0000,88
4289101,265,3,2025-08-01T09:15:43.204368+0000,34
4316129,263,3,2025-07-29T04:09:05.350187+0000,34
4316129,263,3,2025-07-29T04:11:23.361151+0000,34
4316129,263,3,2025-07-29T04:15:18.415293+0000,73
4316129,263,3,2025-07-29T04:15:59.415758+0000,41
4316129,263,3,2025-07-29T04:18:08.432458+0000,129
4324129,263,3,2025-07-29T04:25:33.477379+0000,89
4324129,263,3,2025-07-29T04:26:32.483629+0000,36
4324129,263,3,2025-07-29T04:30:41.529704+0000,241
4324129,263,3,2025-07-29T04:32:24.573689+0000,103
4324130,153,3,2025-07-30T04:21:22.780168+0000,331
4340129,263,3,2025-07-29T06:16:11.349884+0000,59
4340129,263,3,2025-07-29T06:17:05.420307+0000,39
4340129,263,3,2025-07-29T06:22:27.418060+0000,44
4340129,263,3,2025-07-29T06:38:34.548709+0000,50
4361101,265,3,2025-08-01T16:02:38.718077+0000,36
4361101,265,3,2025-08-01T16:34:42.983132+0000,48
4362102,870,9,2025-08-02T09:10:18.047580+0000,54
4377101,265,3,2025-08-01T17:49:01.689201+0000,37
4386102,870,13,2025-08-02T11:24:41.185850+0000,38
4388128,784,3,2025-07-28T11:18:34.041772+0000,58
4388130,153,3,2025-07-30T10:57:44.586864+0000,45
4457101,790,3,2025-08-01T07:48:41.444731+0000,32
4490102,1815,13,2025-08-02T02:51:07.559794+0000,272
4491103,276,4,2025-08-03T17:49:46.790798+0000,31
4508130,866,6,2025-07-30T07:42:28.267741+0000,45
4529101,806,3,2025-08-01T15:54:49.661275+0000,32
4530102,1815,13,2025-08-02T07:17:48.114692+0000,43
4617101,1810,6,2025-08-01T08:02:25.552724+0000,42
4617101,1810,6,2025-08-01T08:03:04.564909+0000,34
4617101,1810,6,2025-08-01T08:03:49.593844+0000,37
4620128,1800,12,2025-07-28T21:07:29.040009+0000,36
4633101,1810,6,2025-08-01T10:48:02.975907+0000,31
4684128,904,6,2025-07-28T10:19:01.601557+0000,31
4729101,1810,10,2025-08-01T22:10:24.239811+0000,33
4796128,1833,4,2025-07-28T02:31:39.294841+0000,50
4796128,1824,4,2025-07-28T02:38:16.336204+0000,376
4796129,1809,4,2025-07-29T03:15:22.906376+0000,32
4820129,1809,6,2025-07-29T06:16:14.371766+0000,36
4835103,1925,4,2025-08-03T10:29:42.013825+0000,33
4844128,1824,6,2025-07-28T08:27:54.786754+0000,582
4858102,851,13,2025-08-02T07:04:43.980731+0000,42
4866102,851,9,2025-08-02T07:23:24.173473+0000,99
4876130,1810,6,2025-07-30T12:23:16.210023+0000,31
4929101,1859,6,2025-08-01T07:19:54.125529+0000,70
5010102,306,4,2025-08-02T07:52:05.496003+0000,66
5010102,306,4,2025-08-02T07:57:33.478456+0000,41
5010102,306,4,2025-08-02T07:59:23.472176+0000,102
5018102,306,4,2025-08-02T08:55:58.902368+0000,71
5018102,306,4,2025-08-02T09:11:20.049610+0000,64
5018102,306,4,2025-08-02T09:13:21.086494+0000,80
5026102,306,4,2025-08-02T09:37:27.308219+0000,32
5026102,306,4,2025-08-02T09:38:42.309690+0000,54
5026102,306,4,2025-08-02T09:39:43.325241+0000,56
5034102,306,4,2025-08-02T10:50:45.839833+0000,53
5034102,306,4,2025-08-02T10:51:29.876978+0000,44
5042102,306,4,2025-08-02T11:19:21.125771+0000,105
5050102,306,4,2025-08-02T12:14:50.602562+0000,33
5050102,306,4,2025-08-02T12:22:18.651762+0000,31
5050102,306,4,2025-08-02T12:35:37.747935+0000,55
5050102,306,4,2025-08-02T12:36:30.771540+0000,32
5052130,1817,13,2025-07-30T13:13:13.555402+0000,41
5052130,1817,13,2025-07-30T13:14:00.564454+0000,47
5057101,1881,13,2025-08-01T02:56:53.252968+0000,165
5058102,306,4,2025-08-02T12:47:18.863134+0000,32
5058102,306,4,2025-08-02T12:58:00.932144+0000,42
5058102,306,4,2025-08-02T13:01:06.951432+0000,74
5058102,306,4,2025-08-02T13:22:33.189905+0000,31
5066102,306,4,2025-08-02T14:02:22.528036+0000,96
5066102,306,4,2025-08-02T14:15:29.637947+0000,56
5074102,306,4,2025-08-02T14:39:07.833212+0000,64
5074102,306,4,2025-08-02T14:40:21.854438+0000,42
5081101,1881,9,2025-08-01T05:22:04.230665+0000,221
5082102,306,4,2025-08-02T15:34:32.386455+0000,31
5082102,306,4,2025-08-02T15:57:12.584627+0000,79
5082102,306,4,2025-08-02T16:03:05.645130+0000,38
5082102,306,4,2025-08-02T16:07:47.664040+0000,60
5082102,306,4,2025-08-02T16:09:57.681003+0000,62
5082102,306,4,2025-08-02T16:11:23.703848+0000,84
5082102,306,4,2025-08-02T16:12:56.718485+0000,93
5090102,306,4,2025-08-02T16:16:25.741465+0000,37
5090102,306,4,2025-08-02T16:24:39.839955+0000,35
5090102,306,4,2025-08-02T16:25:33.833379+0000,53
5090102,306,4,2025-08-02T16:26:57.841160+0000,35
5092128,1878,13,2025-07-28T18:19:29.998443+0000,33
5098102,306,4,2025-08-02T17:13:03.313872+0000,61
5098102,306,4,2025-08-02T17:25:17.414261+0000,32
5106102,306,4,2025-08-02T17:46:23.582746+0000,31
5106102,306,4,2025-08-02T18:01:49.721294+0000,31
5106102,306,4,2025-08-02T18:07:31.762458+0000,35
5106102,306,4,2025-08-02T18:09:02.772107+0000,54
5106102,306,4,2025-08-02T18:10:03.793375+0000,34
5106102,306,4,2025-08-02T18:41:23.098467+0000,48
5114102,306,4,2025-08-02T19:11:16.365681+0000,57
5122102,306,4,2025-08-02T19:40:03.558266+0000,36
5122102,306,4,2025-08-02T19:41:17.573794+0000,74
5147103,1922,4,2025-08-03T18:40:42.276966+0000,32
5185101,1881,13,2025-08-01T17:01:17.263261+0000,56
5243103,1927,4,2025-08-03T04:55:48.665504+0000,31
5258102,1813,12,2025-08-02T21:52:16.456921+0000,627
5282102,151,4,2025-08-02T07:15:12.101571+0000,44
5362102,151,4,2025-08-02T15:39:29.439354+0000,48
5372130,1891,13,2025-07-30T08:12:03.416631+0000,62
5378102,151,4,2025-08-02T17:21:27.392540+0000,56
5387103,1927,4,2025-08-03T18:29:53.185732+0000,42
5409101,1832,4,2025-08-01T01:56:32.926773+0000,134
5514102,1873,4,2025-08-02T19:07:55.333375+0000,31
5514102,1873,4,2025-08-02T19:08:38.334723+0000,31
5524130,1842,13,2025-07-30T05:15:10.117671+0000,32
5545101,1832,9,2025-08-01T16:01:57.713182+0000,39
5555103,1939,4,2025-08-03T16:57:18.398579+0000,31
5564128,1842,13,2025-07-28T09:17:51.204490+0000,31
5564129,1841,13,2025-07-29T09:07:49.683696+0000,323
5580128,1842,9,2025-07-28T11:18:32.037404+0000,45
5596130,1842,13,2025-07-30T13:18:49.588768+0000,32
5612128,1842,9,2025-07-28T14:16:27.372490+0000,50
5627127,1926,4,2025-07-28T00:34:17.665140+0000,2161
5651103,1926,4,2025-08-03T09:05:27.395308+0000,366
5660129,1841,13,2025-07-29T19:17:59.491051+0000,41
5673101,1817,9,2025-08-01T10:08:50.688474+0000,31
5685131,1849,4,2025-07-31T05:04:00.030547+0000,113
5685131,1849,4,2025-07-31T05:49:31.405512+0000,462
5692129,308,4,2025-07-29T06:16:52.366616+0000,33
5692129,308,4,2025-07-29T06:34:11.509119+0000,51
5700129,308,4,2025-07-29T06:38:20.547821+0000,40
5716128,805,4,2025-07-28T08:58:24.001213+0000,31
5769101,1817,9,2025-08-01T20:06:18.129273+0000,31
5788129,308,10,2025-07-29T17:28:24.721794+0000,31
5793101,297,4,2025-08-01T06:27:23.775091+0000,32
5801101,297,4,2025-08-01T07:23:15.149325+0000,59
5805131,307,4,2025-07-31T05:16:26.169952+0000,31
5809101,297,4,2025-08-01T07:42:24.385254+0000,43
5809101,297,4,2025-08-01T07:42:56.361390+0000,31
5809101,297,4,2025-08-01T08:00:41.556264+0000,37
5812129,309,4,2025-07-29T06:17:30.365490+0000,71
5812129,309,4,2025-07-29T06:22:40.407660+0000,66
5817101,297,4,2025-08-01T08:32:16.863683+0000,63
5817101,297,4,2025-08-01T09:16:05.200242+0000,47
5828128,281,4,2025-07-28T07:39:31.449595+0000,32
5828129,309,4,2025-07-29T07:28:43.856829+0000,32
5828130,260,4,2025-07-30T07:41:53.260762+0000,39
5828130,260,4,2025-07-30T07:43:00.287098+0000,33
5828130,260,4,2025-07-30T07:49:07.317231+0000,43
5828130,260,4,2025-07-30T07:59:07.365232+0000,40
5833101,297,4,2025-08-01T11:04:25.157049+0000,34
5836129,309,4,2025-07-29T08:18:58.286885+0000,32
5841101,297,4,2025-08-01T11:31:28.475320+0000,31
5841101,297,4,2025-08-01T11:36:27.042167+0000,31
5841101,297,4,2025-08-01T11:42:26.999094+0000,53
5844130,260,4,2025-07-30T09:38:56.031241+0000,50
5849101,297,4,2025-08-01T12:52:12.590094+0000,34
5849101,297,4,2025-08-01T13:05:56.242630+0000,262
5860128,281,4,2025-07-28T11:19:21.035085+0000,43
5860128,281,4,2025-07-28T11:30:14.140472+0000,56
5865101,297,4,2025-08-01T14:44:29.081053+0000,36
5881101,297,4,2025-08-01T16:02:59.725842+0000,62
5881101,297,4,2025-08-01T16:10:59.797500+0000,32
5881101,297,4,2025-08-01T16:13:38.847417+0000,37
5889101,297,10,2025-08-01T17:01:52.264110+0000,35
5892129,309,4,2025-07-29T15:17:41.700611+0000,32
5909131,307,4,2025-07-31T16:46:22.534563+0000,33
5916130,260,4,2025-07-30T17:51:47.354369+0000,31
5937101,263,4,2025-08-01T08:24:12.730607+0000,43
5937101,263,4,2025-08-01T08:32:01.911224+0000,32
5945101,263,4,2025-08-01T09:15:50.203519+0000,36
5947103,1832,10,2025-08-03T09:23:33.516420+0000,33
5956129,151,4,2025-07-29T06:34:08.553755+0000,49
5972130,257,4,2025-07-30T07:48:49.304750+0000,33
5978102,1925,4,2025-08-02T17:30:29.446799+0000,37
5988130,257,4,2025-07-30T09:38:35.023127+0000,36
